pageid,nodeid,userid,tag
762,178,66,2
762,179,10,2
762,179,24,2
762,179,33,1
762,179,44,1
762,179,46,1
762,179,48,1
762,179,66,2
762,180,10,2
762,180,24,2
762,180,33,1
762,180,44,1
762,180,46,1
762,180,48,1
762,180,66,2
762,181,10,2
762,181,24,2
762,181,33,1
762,181,44,1
762,181,46,1
762,181,48,1
762,181,66,2
762,182,10,2
762,182,24,2
762,182,33,1
762,182,44,1
762,182,46,1
762,182,48,1
762,182,66,2
762,183,10,2
762,183,24,2
762,183,33,1
762,183,44,1
762,183,46,1
762,183,48,1
762,183,66,2
762,184,10,2
762,184,24,2
762,184,33,1
762,184,44,1
762,184,46,1
762,184,48,1
762,184,66,2
762,185,10,2
762,185,24,2
762,185,33,1
762,185,44,1
762,185,46,1
762,185,48,1
762,185,66,2
762,186,10,2
762,186,24,2
762,186,33,1
762,186,44,1
762,186,46,1
762,186,48,1
762,186,66,2
762,187,10,2
762,187,24,2
762,187,33,1
762,187,44,1
762,187,46,1
762,187,48,1
762,187,66,2
762,188,10,2
762,188,24,2
762,188,33,1
762,188,44,1
762,188,46,1
762,188,48,1
762,188,66,2
762,189,10,2
762,189,24,2
762,189,33,1
762,189,44,1
762,189,46,1
762,189,48,1
762,189,66,2
762,190,10,2
762,190,24,2
762,190,33,1
762,190,44,1
762,190,46,1
762,190,48,1
762,190,66,2
762,191,10,2
762,191,24,2
762,191,33,1
762,191,44,1
762,191,46,1
762,191,48,1
762,191,66,2
762,192,10,2
762,192,24,2
762,192,33,1
762,192,44,1
762,192,46,1
762,192,48,1
762,192,66,2
762,193,10,2
762,193,24,2
762,193,33,1
762,193,44,1
762,193,46,1
762,193,48,1
762,193,66,2
762,194,10,2
762,194,24,2
762,194,33,1
762,194,44,1
762,194,46,1
762,194,48,1
762,194,66,2
762,195,10,2
762,195,24,2
762,195,33,1
762,195,44,1
762,195,46,1
762,195,48,1
762,195,66,2
762,196,10,2
762,196,24,2
762,196,33,1
762,196,44,1
762,196,46,1
762,196,48,1
762,196,66,2
762,197,10,2
762,197,24,2
762,197,33,1
762,197,44,1
762,197,46,1
762,197,48,1
762,197,66,2
762,198,10,2
762,198,24,2
762,198,33,1
762,198,44,1
762,198,46,1
762,198,48,1
762,198,66,2
762,199,10,2
762,199,24,2
762,199,33,1
762,199,44,1
762,199,46,1
762,199,48,1
762,199,66,2
762,200,10,2
762,200,24,2
762,200,33,1
762,200,44,1
762,200,46,1
762,200,48,1
762,200,66,2
762,201,10,2
762,201,24,2
762,201,33,1
762,201,44,1
762,201,46,1
762,201,48,1
762,201,66,2
762,202,10,2
762,202,24,2
762,202,33,1
762,202,44,1
762,202,46,1
762,202,48,1
762,202,66,2
762,203,10,2
762,203,24,2
762,203,33,1
762,203,44,1
762,203,46,1
762,203,48,1
762,203,66,2
762,204,10,2
762,204,24,2
762,204,33,1
762,204,44,1
762,204,46,1
762,204,48,1
762,204,66,2
762,205,10,2
762,205,24,2
762,205,33,1
762,205,44,1
762,205,46,1
762,205,48,1
762,205,66,2
762,206,10,2
762,206,24,2
762,206,33,1
762,206,44,1
762,206,46,1
762,206,48,1
762,206,66,2
762,207,10,2
762,207,24,2
762,207,33,1
762,207,44,1
762,207,46,1
762,207,48,1
762,207,66,2
762,208,10,2
762,208,24,2
762,208,33,1
762,208,44,1
762,208,46,1
762,208,48,1
762,208,66,2
762,209,10,2
762,209,24,2
762,209,33,1
762,209,44,1
762,209,46,1
762,209,48,1
762,209,66,2
762,210,10,2
762,210,24,2
762,210,33,1
762,210,44,1
762,210,46,1
762,210,48,1
762,210,66,2
762,211,10,2
762,211,24,2
762,211,33,1
762,211,44,1
762,211,46,1
762,211,48,1
762,211,66,2
762,212,10,2
762,212,24,2
762,212,33,1
762,212,44,1
762,212,46,1
762,212,48,1
762,212,66,2
762,213,10,2
762,213,24,2
762,213,33,1
762,213,44,1
762,213,46,1
762,213,48,1
762,213,66,2
762,214,10,2
762,214,24,2
762,214,33,1
762,214,44,1
762,214,46,1
762,214,48,1
762,214,66,2
762,215,10,2
762,215,24,2
762,215,33,1
762,215,44,1
762,215,46,1
762,215,48,1
762,215,66,2
762,216,10,2
762,216,24,2
762,216,33,1
762,216,44,1
762,216,46,1
762,216,48,1
762,216,66,2
762,217,10,2
762,217,24,2
762,217,33,1
762,217,44,1
762,217,46,1
762,217,48,1
762,217,66,2
762,218,10,2
762,218,24,2
762,218,33,1
762,218,44,1
762,218,46,1
762,218,48,1
762,218,66,2
762,219,10,2
762,219,24,2
762,219,33,1
762,219,44,1
762,219,46,1
762,219,48,1
762,219,66,2
762,220,10,2
762,220,24,2
762,220,33,1
762,220,44,1
762,220,46,1
762,220,48,1
762,220,66,2
762,221,10,2
762,221,24,2
762,221,33,1
762,221,44,1
762,221,46,1
762,221,48,1
762,221,66,2
762,222,10,2
762,222,24,2
762,222,33,1
762,222,44,1
762,222,46,1
762,222,48,1
762,222,66,2
762,223,10,2
762,223,24,2
762,223,33,1
762,223,44,1
762,223,46,1
762,223,48,1
762,223,66,2
762,224,10,2
762,224,24,2
762,224,33,1
762,224,44,1
762,224,46,1
762,224,48,1
762,224,66,2
762,225,10,2
762,225,24,2
762,225,33,1
762,225,44,1
762,225,46,1
762,225,48,1
762,225,66,2
762,226,10,2
762,226,24,2
762,226,33,1
762,226,44,1
762,226,46,1
762,226,48,1
762,226,66,2
762,227,10,2
762,227,24,2
762,227,33,1
762,227,44,1
762,227,46,1
762,227,48,1
762,227,66,2
762,228,10,2
762,228,24,2
762,228,33,1
762,228,44,1
762,228,46,1
762,228,48,1
762,228,66,2
762,229,10,2
762,229,24,2
762,229,33,1
762,229,44,1
762,229,46,1
762,229,48,1
762,229,66,2
762,230,10,2
762,230,24,2
762,230,33,1
762,230,44,1
762,230,46,1
762,230,48,1
762,230,66,2
762,231,10,2
762,231,24,2
762,231,33,1
762,231,44,1
762,231,46,1
762,231,48,1
762,231,66,2
762,232,10,2
762,232,24,2
762,232,33,1
762,232,44,1
762,232,46,1
762,232,48,1
762,232,66,2
762,233,10,1
762,233,24,1
762,233,33,1
762,233,44,1
762,233,46,1
762,233,48,1
762,233,66,1
762,234,10,1
762,234,24,1
762,234,33,1
762,234,44,1
762,234,46,1
762,234,48,1
762,234,66,1
762,235,10,1
762,235,24,1
762,235,33,1
762,235,44,1
762,235,46,1
762,235,48,1
762,235,66,1
762,236,10,1
762,236,24,1
762,236,33,1
762,236,44,1
762,236,46,1
762,236,48,1
762,236,66,1
762,237,10,1
762,237,24,1
762,237,33,1
762,237,44,1
762,237,46,1
762,237,48,1
762,237,66,1
762,238,10,1
762,238,24,1
762,238,33,1
762,238,44,1
762,238,46,1
762,238,48,1
762,238,66,1
762,239,10,1
762,239,24,1
762,239,33,1
762,239,44,1
762,239,46,1
762,239,48,1
762,239,66,1
762,240,10,1
762,240,24,1
762,240,33,1
762,240,44,1
762,240,46,1
762,240,48,1
762,240,66,1
762,241,10,1
762,241,24,1
762,241,33,1
762,241,44,1
762,241,46,1
762,241,48,1
762,241,66,1
762,242,10,1
762,242,24,1
762,242,33,1
762,242,44,1
762,242,46,1
762,242,48,1
762,242,66,1
762,243,10,1
762,243,24,1
762,243,33,1
762,243,44,1
762,243,46,1
762,243,48,1
762,243,66,1
762,244,10,1
762,244,24,1
762,244,33,1
762,244,44,1
762,244,46,1
762,244,48,1
762,244,66,1
762,245,10,1
762,245,24,1
762,245,33,1
762,245,44,1
762,245,46,1
762,245,48,1
762,245,66,1
762,246,10,1
762,246,24,1
762,246,33,1
762,246,44,1
762,246,46,1
762,246,48,1
762,246,66,1
762,247,10,1
762,247,24,1
762,247,33,1
762,247,44,1
762,247,46,1
762,247,48,1
762,247,66,1
762,248,10,1
762,248,24,1
762,248,33,1
762,248,44,1
762,248,46,1
762,248,48,1
762,248,66,1
762,249,10,1
762,249,24,1
762,249,33,1
762,249,44,1
762,249,46,1
762,249,48,1
762,249,66,1
762,250,10,1
762,250,24,1
762,250,33,1
762,250,44,1
762,250,46,1
762,250,48,1
762,250,66,1
762,251,10,1
762,251,24,1
762,251,33,1
762,251,44,1
762,251,46,1
762,251,48,1
762,251,66,1
762,252,10,1
762,252,24,1
762,252,33,1
762,252,44,1
762,252,46,1
762,252,48,1
762,252,66,1
762,253,10,1
762,253,24,1
762,253,33,1
762,253,44,1
762,253,46,1
762,253,48,1
762,253,66,1
762,254,10,1
762,254,24,1
762,254,33,1
762,254,44,1
762,254,46,1
762,254,48,1
762,254,66,1
762,255,10,1
762,255,24,1
762,255,33,1
762,255,44,1
762,255,46,1
762,255,48,1
762,255,66,1
762,256,10,1
762,256,24,1
762,256,33,1
762,256,44,1
762,256,46,1
762,256,48,1
762,256,66,1
762,257,10,1
762,257,24,1
762,257,33,1
762,257,44,1
762,257,46,1
762,257,48,1
762,257,66,1
762,258,10,1
762,258,24,1
762,258,33,1
762,258,44,1
762,258,46,1
762,258,48,1
762,258,66,1
762,259,10,1
762,259,24,1
762,259,33,1
762,259,44,1
762,259,46,1
762,259,48,1
762,259,66,1
762,260,10,1
762,260,24,1
762,260,33,1
762,260,44,1
762,260,46,1
762,260,48,1
762,260,66,1
762,261,10,1
762,261,24,1
762,261,33,1
762,261,44,1
762,261,46,1
762,261,48,1
762,261,66,1
762,262,10,1
762,262,24,1
762,262,33,1
762,262,44,1
762,262,46,1
762,262,48,1
762,262,66,1
762,263,10,1
762,263,24,1
762,263,33,1
762,263,44,1
762,263,46,1
762,263,48,1
762,263,66,1
762,264,10,1
762,264,24,1
762,264,33,1
762,264,44,1
762,264,46,1
762,264,48,1
762,264,66,1
762,265,10,1
762,265,24,1
762,265,33,1
762,265,44,1
762,265,46,1
762,265,48,1
762,265,66,1
762,266,10,1
762,266,24,1
762,266,33,1
762,266,44,1
762,266,46,1
762,266,48,1
762,266,66,1
762,267,10,1
762,267,24,1
762,267,33,1
762,267,44,1
762,267,46,1
762,267,48,1
762,267,66,1
762,268,10,1
762,268,24,1
762,268,33,1
762,268,44,1
762,268,46,1
762,268,48,1
762,268,66,1
762,269,10,1
762,269,24,1
762,269,33,1
762,269,44,1
762,269,46,1
762,269,48,1
762,269,66,1
762,270,10,1
762,270,24,1
762,270,33,1
762,270,44,1
762,270,46,1
762,270,48,1
762,270,66,1
762,271,10,1
762,271,24,1
762,271,33,1
762,271,44,1
762,271,46,1
762,271,48,1
762,271,66,1
762,272,10,1
762,272,24,1
762,272,33,1
762,272,44,1
762,272,46,1
762,272,48,1
762,272,66,1
762,273,10,1
762,273,24,1
762,273,33,1
762,273,44,1
762,273,46,1
762,273,48,1
762,273,66,1
762,274,10,1
762,274,24,1
762,274,33,1
762,274,44,1
762,274,46,1
762,274,48,1
762,274,66,1
762,275,10,1
762,275,24,1
762,275,33,1
762,275,44,1
762,275,46,1
762,275,48,1
762,275,66,1
762,276,10,1
762,276,24,1
762,276,33,1
762,276,44,2
762,276,46,1
762,276,48,1
762,276,66,1
762,277,10,1
762,277,24,1
762,277,33,1
762,277,44,1
762,277,46,1
762,277,48,1
762,277,66,1
762,278,10,1
762,278,24,1
762,278,33,1
762,278,44,1
762,278,46,1
762,278,48,1
762,278,66,1
762,279,10,1
762,279,24,1
762,279,33,1
762,279,44,1
762,279,46,1
762,279,48,1
762,279,66,1
762,280,10,1
762,280,24,1
762,280,33,1
762,280,44,1
762,280,46,1
762,280,48,1
762,280,66,1
762,281,10,1
762,281,24,1
762,281,33,1
762,281,44,1
762,281,46,1
762,281,48,1
762,281,66,1
762,282,10,1
762,282,24,1
762,282,33,1
762,282,44,1
762,282,46,1
762,282,48,1
762,282,66,1
762,283,10,1
762,283,24,1
762,283,33,1
762,283,44,1
762,283,46,1
762,283,48,1
762,283,66,1
762,284,10,1
762,284,24,1
762,284,33,1
762,284,44,1
762,284,46,1
762,284,48,1
762,284,66,1
762,285,10,1
762,285,24,1
762,285,33,1
762,285,44,1
762,285,46,1
762,285,48,1
762,285,66,1
762,286,10,1
762,286,24,1
762,286,33,1
762,286,44,1
762,286,46,1
762,286,48,1
762,286,66,1
762,287,10,1
762,287,24,1
762,287,33,1
762,287,44,1
762,287,46,1
762,287,48,1
762,287,66,1
762,288,10,1
762,288,24,1
762,288,33,1
762,288,44,1
762,288,46,1
762,288,48,1
762,288,66,1
762,289,10,1
762,289,24,1
762,289,33,1
762,289,44,1
762,289,46,1
762,289,48,1
762,289,66,1
762,290,10,1
762,290,24,1
762,290,33,1
762,290,44,1
762,290,46,1
762,290,48,1
762,290,66,1
762,291,10,1
762,291,24,1
762,291,33,1
762,291,44,1
762,291,46,1
762,291,48,1
762,291,66,1
762,292,10,1
762,292,24,1
762,292,33,1
762,292,44,1
762,292,46,1
762,292,48,1
762,292,66,1
762,293,10,1
762,293,24,1
762,293,33,1
762,293,44,1
762,293,46,1
762,293,48,1
762,293,66,1
762,294,10,1
762,294,24,1
762,294,33,1
762,294,44,1
762,294,46,1
762,294,48,1
762,294,66,1
762,295,10,1
762,295,24,1
762,295,33,1
762,295,44,1
762,295,46,1
762,295,48,1
762,295,66,1
762,296,10,1
762,296,24,1
762,296,33,1
762,296,44,1
762,296,46,1
762,296,48,1
762,296,66,1
762,297,10,1
762,297,24,1
762,297,33,1
762,297,44,1
762,297,46,1
762,297,48,1
762,297,66,1
762,298,10,1
762,298,24,1
762,298,33,1
762,298,44,1
762,298,46,1
762,298,48,1
762,298,66,1
762,299,10,1
762,299,24,1
762,299,33,1
762,299,44,1
762,299,46,1
762,299,48,1
762,299,66,1
762,300,10,1
762,300,24,1
762,300,33,1
762,300,44,1
762,300,46,1
762,300,48,1
762,300,66,1
762,301,10,2
762,301,24,1
762,301,33,1
762,301,44,2
762,301,46,1
762,301,48,1
762,301,66,1
762,302,10,1
762,302,24,1
762,302,33,1
762,302,44,2
762,302,46,1
762,302,48,1
762,302,66,1
762,303,10,1
762,303,24,1
762,303,33,1
762,303,44,1
762,303,46,1
762,303,48,1
762,303,66,1
762,304,10,1
762,304,24,1
762,304,33,1
762,304,44,1
762,304,46,1
762,304,48,1
762,304,66,1
762,305,10,1
762,305,24,1
762,305,33,1
762,305,44,1
762,305,46,1
762,305,48,1
762,305,66,1
762,306,10,1
762,306,24,1
762,306,33,1
762,306,44,1
762,306,46,1
762,306,48,1
762,306,66,1
762,307,10,1
762,307,24,1
762,307,33,1
762,307,44,1
762,307,46,1
762,307,48,1
762,307,66,1
762,308,10,1
762,308,24,1
762,308,33,1
762,308,44,1
762,308,46,1
762,308,48,1
762,308,66,1
762,309,10,1
762,309,24,1
762,309,33,1
762,309,44,1
762,309,46,1
762,309,48,1
762,309,66,1
762,310,10,1
762,310,24,1
762,310,33,1
762,310,44,1
762,310,46,1
762,310,48,1
762,310,66,1
762,311,10,1
762,311,24,1
762,311,33,1
762,311,44,1
762,311,46,1
762,311,48,1
762,311,66,1
762,312,10,1
762,312,24,1
762,312,33,1
762,312,44,1
762,312,46,1
762,312,48,1
762,312,66,1
762,313,10,1
762,313,24,1
762,313,33,1
762,313,44,1
762,313,46,1
762,313,48,1
762,313,66,1
762,314,10,1
762,314,24,1
762,314,33,1
762,314,44,1
762,314,46,1
762,314,48,1
762,314,66,1
762,315,10,1
762,315,24,1
762,315,33,1
762,315,44,1
762,315,46,1
762,315,48,1
762,315,66,1
762,316,10,1
762,316,24,1
762,316,33,1
762,316,44,1
762,316,46,1
762,316,48,1
762,316,66,1
762,317,10,1
762,317,24,1
762,317,33,1
762,317,44,1
762,317,46,1
762,317,48,1
762,317,66,1
762,318,10,1
762,318,24,1
762,318,33,1
762,318,44,1
762,318,46,1
762,318,48,1
762,318,66,1
762,319,10,1
762,319,24,1
762,319,33,1
762,319,44,1
762,319,46,1
762,319,48,1
762,319,66,1
762,320,10,1
762,320,24,1
762,320,33,1
762,320,44,1
762,320,46,1
762,320,48,1
762,320,66,1
762,321,10,1
762,321,24,1
762,321,33,1
762,321,44,1
762,321,46,1
762,321,48,1
762,321,66,1
762,322,10,1
762,322,24,1
762,322,33,1
762,322,44,1
762,322,46,1
762,322,48,1
762,322,66,1
762,323,10,2
762,323,24,1
762,323,33,1
762,323,44,2
762,323,46,1
762,323,48,1
762,323,66,1
762,324,10,1
762,324,24,1
762,324,33,1
762,324,44,2
762,324,46,1
762,324,48,1
762,324,66,1
762,325,10,1
762,325,24,1
762,325,33,1
762,325,44,1
762,325,46,1
762,325,48,1
762,325,66,1
762,326,10,1
762,326,24,1
762,326,33,1
762,326,44,1
762,326,46,1
762,326,48,1
762,326,66,1
762,327,10,1
762,327,24,1
762,327,33,1
762,327,44,1
762,327,46,1
762,327,48,1
762,327,66,1
762,328,10,1
762,328,24,1
762,328,33,1
762,328,44,1
762,328,46,1
762,328,48,1
762,328,66,1
762,329,10,1
762,329,24,1
762,329,33,1
762,329,44,1
762,329,46,1
762,329,48,1
762,329,66,1
762,330,10,1
762,330,24,1
762,330,33,1
762,330,44,1
762,330,46,1
762,330,48,1
762,330,66,1
762,331,10,1
762,331,24,1
762,331,33,1
762,331,44,1
762,331,46,1
762,331,48,1
762,331,66,1
762,332,10,1
762,332,24,1
762,332,33,1
762,332,44,1
762,332,46,1
762,332,48,1
762,332,66,1
762,333,10,1
762,333,24,1
762,333,33,1
762,333,44,1
762,333,46,1
762,333,48,1
762,333,66,1
762,334,10,1
762,334,24,1
762,334,33,1
762,334,44,1
762,334,46,1
762,334,48,1
762,334,66,1
762,335,10,2
762,335,24,1
762,335,33,1
762,335,44,2
762,335,46,1
762,335,48,1
762,335,66,1
762,336,10,1
762,336,24,1
762,336,33,1
762,336,44,2
762,336,46,1
762,336,48,1
762,336,66,1
762,337,10,1
762,337,24,1
762,337,33,1
762,337,44,1
762,337,46,1
762,337,48,1
762,337,66,1
762,338,10,1
762,338,24,1
762,338,33,1
762,338,44,1
762,338,46,1
762,338,48,1
762,338,66,1
762,339,10,1
762,339,24,1
762,339,33,1
762,339,44,1
762,339,46,1
762,339,48,1
762,339,66,1
762,340,10,1
762,340,24,1
762,340,33,1
762,340,44,1
762,340,46,1
762,340,48,1
762,340,66,1
762,341,10,1
762,341,24,1
762,341,33,1
762,341,44,1
762,341,46,1
762,341,48,1
762,341,66,1
762,342,10,1
762,342,24,1
762,342,33,1
762,342,44,1
762,342,46,1
762,342,48,1
762,342,66,1
762,343,10,1
762,343,24,1
762,343,33,1
762,343,44,1
762,343,46,1
762,343,48,1
762,343,66,1
762,344,10,1
762,344,24,1
762,344,33,1
762,344,44,1
762,344,46,1
762,344,48,1
762,344,66,1
762,345,10,1
762,345,24,1
762,345,33,1
762,345,44,1
762,345,46,1
762,345,48,1
762,345,66,1
762,346,10,1
762,346,24,1
762,346,33,1
762,346,44,1
762,346,46,1
762,346,48,1
762,346,66,1
762,347,10,1
762,347,24,1
762,347,33,1
762,347,44,1
762,347,46,1
762,347,48,1
762,347,66,1
762,348,10,1
762,348,24,1
762,348,33,1
762,348,44,1
762,348,46,1
762,348,48,1
762,348,66,1
762,349,10,2
762,349,24,1
762,349,33,1
762,349,44,2
762,349,46,1
762,349,48,1
762,349,66,1
762,350,10,1
762,350,24,1
762,350,33,1
762,350,44,2
762,350,46,1
762,350,48,1
762,350,66,1
762,351,10,1
762,351,24,1
762,351,33,1
762,351,44,1
762,351,46,1
762,351,48,1
762,351,66,1
762,352,10,1
762,352,24,1
762,352,33,1
762,352,44,1
762,352,46,1
762,352,48,1
762,352,66,1
762,353,10,1
762,353,24,1
762,353,33,1
762,353,44,1
762,353,46,1
762,353,48,1
762,353,66,1
762,354,10,1
762,354,24,1
762,354,33,1
762,354,44,1
762,354,46,1
762,354,48,1
762,354,66,1
762,355,10,1
762,355,24,1
762,355,33,1
762,355,44,1
762,355,46,1
762,355,48,1
762,355,66,1
762,356,10,1
762,356,24,1
762,356,33,1
762,356,44,1
762,356,46,1
762,356,48,1
762,356,66,1
762,357,10,1
762,357,24,1
762,357,33,1
762,357,44,1
762,357,46,1
762,357,48,1
762,357,66,1
762,358,10,1
762,358,24,1
762,358,33,1
762,358,44,1
762,358,46,1
762,358,48,1
762,358,66,1
762,359,10,1
762,359,24,1
762,359,33,1
762,359,44,1
762,359,46,1
762,359,48,1
762,359,66,1
762,360,10,1
762,360,24,1
762,360,33,1
762,360,44,1
762,360,46,1
762,360,48,1
762,360,66,1
762,361,10,1
762,361,24,1
762,361,33,1
762,361,44,1
762,361,46,1
762,361,48,1
762,361,66,1
762,362,10,1
762,362,24,1
762,362,33,1
762,362,44,1
762,362,46,1
762,362,48,1
762,362,66,1
762,363,10,1
762,363,24,1
762,363,33,1
762,363,44,1
762,363,46,1
762,363,48,1
762,363,66,1
762,364,10,1
762,364,24,1
762,364,33,1
762,364,44,1
762,364,46,1
762,364,48,1
762,364,66,1
762,365,10,2
762,365,24,1
762,365,33,1
762,365,44,2
762,365,46,1
762,365,48,1
762,365,66,1
762,366,10,1
762,366,24,1
762,366,33,1
762,366,44,1
762,366,46,1
762,366,48,1
762,366,66,1
762,367,10,1
762,367,24,1
762,367,33,1
762,367,44,1
762,367,46,1
762,367,48,1
762,367,66,1
762,368,10,1
762,368,24,1
762,368,33,1
762,368,44,1
762,368,46,1
762,368,48,1
762,368,66,1
762,369,10,1
762,369,24,1
762,369,33,2
762,369,44,3
762,369,46,3
762,369,48,1
762,369,66,1
762,370,10,1
762,370,24,1
762,370,33,1
762,370,44,1
762,370,46,1
762,370,48,1
762,370,66,1
762,371,10,1
762,371,24,1
762,371,33,1
762,371,44,1
762,371,46,1
762,371,48,1
762,371,66,1
762,372,10,1
762,372,24,1
762,372,33,1
762,372,44,1
762,372,46,1
762,372,48,1
762,372,66,1
762,373,10,1
762,373,24,1
762,373,33,1
762,373,44,1
762,373,46,1
762,373,48,1
762,373,66,1
762,374,10,1
762,374,24,1
762,374,33,1
762,374,44,1
762,374,46,1
762,374,48,1
762,374,66,1
762,375,10,1
762,375,24,1
762,375,33,1
762,375,44,1
762,375,46,1
762,375,48,1
762,375,66,1
762,376,10,1
762,376,24,1
762,376,33,1
762,376,44,1
762,376,46,1
762,376,48,1
762,376,66,1
762,377,10,1
762,377,24,1
762,377,33,1
762,377,44,1
762,377,46,1
762,377,48,1
762,377,66,1
762,378,10,1
762,378,24,1
762,378,33,1
762,378,44,1
762,378,46,1
762,378,48,1
762,378,66,1
762,379,10,1
762,379,24,1
762,379,33,1
762,379,44,1
762,379,46,1
762,379,48,1
762,379,66,1
762,380,10,2
762,380,24,1
762,380,33,1
762,380,44,2
762,380,46,1
762,380,48,1
762,380,66,1
762,381,10,1
762,381,24,1
762,381,33,1
762,381,44,2
762,381,46,1
762,381,48,1
762,381,66,1
762,382,10,1
762,382,24,1
762,382,33,1
762,382,44,1
762,382,46,1
762,382,48,1
762,382,66,1
762,383,10,1
762,383,24,1
762,383,33,1
762,383,44,1
762,383,46,1
762,383,48,1
762,383,66,1
762,384,10,1
762,384,24,1
762,384,33,1
762,384,44,1
762,384,46,1
762,384,48,1
762,384,66,1
762,385,10,1
762,385,24,1
762,385,33,1
762,385,44,1
762,385,46,1
762,385,48,1
762,385,66,1
762,386,10,1
762,386,24,1
762,386,33,1
762,386,44,1
762,386,46,1
762,386,48,1
762,386,66,1
762,387,10,1
762,387,24,1
762,387,33,1
762,387,44,1
762,387,46,1
762,387,48,1
762,387,66,1
762,388,10,1
762,388,24,1
762,388,33,1
762,388,44,1
762,388,46,1
762,388,48,1
762,388,66,1
762,389,10,1
762,389,24,1
762,389,33,1
762,389,44,1
762,389,46,1
762,389,48,1
762,389,66,1
762,390,10,1
762,390,24,1
762,390,33,1
762,390,44,1
762,390,46,1
762,390,48,1
762,390,66,1
762,391,10,1
762,391,24,1
762,391,33,1
762,391,44,1
762,391,46,1
762,391,48,1
762,391,66,1
762,392,10,1
762,392,24,1
762,392,33,1
762,392,44,1
762,392,46,1
762,392,48,1
762,392,66,1
762,393,10,1
762,393,24,1
762,393,33,1
762,393,44,1
762,393,46,1
762,393,48,1
762,393,66,1
762,394,10,1
762,394,24,1
762,394,33,1
762,394,44,1
762,394,46,1
762,394,48,1
762,394,66,1
762,395,10,2
762,395,24,1
762,395,33,1
762,395,44,2
762,395,46,1
762,395,48,1
762,395,66,1
762,396,10,1
762,396,24,1
762,396,33,1
762,396,44,2
762,396,46,1
762,396,48,1
762,396,66,1
762,397,10,1
762,397,24,1
762,397,33,1
762,397,44,1
762,397,46,1
762,397,48,1
762,397,66,1
762,398,10,1
762,398,24,1
762,398,33,1
762,398,44,1
762,398,46,1
762,398,48,1
762,398,66,1
762,399,10,1
762,399,24,1
762,399,33,1
762,399,44,1
762,399,46,1
762,399,48,1
762,399,66,1
762,400,10,1
762,400,24,1
762,400,33,2
762,400,44,3
762,400,46,1
762,400,48,1
762,400,66,1
762,401,10,1
762,401,24,1
762,401,33,1
762,401,44,3
762,401,46,1
762,401,48,1
762,401,66,1
762,402,10,1
762,402,24,1
762,402,33,2
762,402,44,3
762,402,46,1
762,402,48,1
762,402,66,1
762,403,10,1
762,403,24,1
762,403,33,1
762,403,44,1
762,403,46,1
762,403,48,1
762,403,66,1
762,404,10,1
762,404,24,1
762,404,33,1
762,404,44,1
762,404,46,1
762,404,48,1
762,404,66,1
762,405,10,1
762,405,24,1
762,405,33,1
762,405,44,1
762,405,46,1
762,405,48,1
762,405,66,1
762,406,10,1
762,406,24,1
762,406,33,1
762,406,44,1
762,406,46,1
762,406,48,1
762,406,66,1
762,407,10,1
762,407,24,1
762,407,33,1
762,407,44,1
762,407,46,1
762,407,48,1
762,407,66,1
762,408,10,1
762,408,24,1
762,408,33,1
762,408,44,1
762,408,46,1
762,408,48,1
762,408,66,1
762,409,10,1
762,409,24,1
762,409,33,1
762,409,44,1
762,409,46,1
762,409,48,1
762,409,66,1
762,410,10,1
762,410,24,1
762,410,33,1
762,410,44,1
762,410,46,1
762,410,48,1
762,410,66,1
762,411,10,1
762,411,24,1
762,411,33,1
762,411,44,1
762,411,46,1
762,411,48,1
762,411,66,1
762,412,10,1
762,412,24,1
762,412,33,1
762,412,44,1
762,412,46,1
762,412,48,1
762,412,66,1
762,413,10,1
762,413,24,1
762,413,33,1
762,413,44,1
762,413,46,1
762,413,48,1
762,413,66,1
762,414,10,1
762,414,24,1
762,414,33,1
762,414,44,1
762,414,46,1
762,414,48,1
762,414,66,1
762,415,10,1
762,415,24,1
762,415,33,1
762,415,44,1
762,415,46,1
762,415,48,1
762,415,66,1
762,416,10,1
762,416,24,1
762,416,33,1
762,416,44,1
762,416,46,1
762,416,48,1
762,416,66,1
762,417,10,2
762,417,24,1
762,417,33,1
762,417,44,2
762,417,46,1
762,417,48,1
762,417,66,1
762,418,10,1
762,418,24,1
762,418,33,1
762,418,44,1
762,418,46,1
762,418,48,1
762,418,66,1
762,419,10,1
762,419,24,1
762,419,33,1
762,419,44,2
762,419,46,1
762,419,48,1
762,419,66,1
762,420,10,1
762,420,24,1
762,420,33,1
762,420,44,1
762,420,46,1
762,420,48,1
762,420,66,1
762,421,10,1
762,421,24,1
762,421,33,1
762,421,44,1
762,421,46,1
762,421,48,1
762,421,66,1
762,422,10,1
762,422,24,1
762,422,33,1
762,422,44,1
762,422,46,1
762,422,48,1
762,422,66,1
762,423,10,1
762,423,24,1
762,423,33,1
762,423,44,1
762,423,46,1
762,423,48,1
762,423,66,1
762,424,10,1
762,424,24,1
762,424,33,1
762,424,44,1
762,424,46,1
762,424,48,1
762,424,66,1
762,425,10,1
762,425,24,1
762,425,33,1
762,425,44,1
762,425,46,1
762,425,48,1
762,425,66,1
762,426,10,1
762,426,24,1
762,426,33,1
762,426,44,1
762,426,46,1
762,426,48,1
762,426,66,1
762,427,10,1
762,427,24,1
762,427,33,1
762,427,44,1
762,427,46,1
762,427,48,1
762,427,66,1
762,428,10,1
762,428,24,1
762,428,33,1
762,428,44,1
